Time (s),Desal - Coolant mass flow rate (kg/h),Desal - Hot feedwater inlet temperature (°C),Desal - Hot feedwater outlet temperature (°C),Desal - Cold feedwater inlet temperature (°C),Desal - Cold feedwater outlet temperature (°C),Desal - Feed membrane temperature (°C),Desal - Membrane gap temperature (°C),Desal - Gap film boundary temperature (°C),Desal - Film wall temperature (°C),Desal - Coolant wall temperature (°C),Desal - Hot feedwater inlet salinity (wt%),Desal - Hot feedwater outlet salinity (wt%),Desal - Cold feedwater inlet salinity (wt%),Desal - Mass flux (kg/m²h),Desal - Distilled water production rate (kg/h),Desal - Total heat flux (W/m²),Desal - Total heat transfer rate (W),Desal - Vapor heat flux (W/m²),Desal - Vapor heat transfer rate (W),Desal - Gain-output ratio (GOR),Desal - Thermal efficiency,Desal - Hot feedwater outlet mass flow rate (kg/h),Desal - Total water produced (kg),FeedTank - Feedwater inlet mass flow rate (kg/h),FeedTank - Brackish water inlet flow rate (kg/h),FeedTank - Feedwater outlet mass flow rate (kg/h),FeedTank - Feedwater inlet salinity (wt%),FeedTank - Feedwater inlet temperature (°C),FeedTank - Water salinity (wt%),FeedTank - Water temperature (°C),ColdHex - Heat transfer rate (W),ColdHex - Effectiveness,ColdHex - Hot side inlet mass flow rate (kg/h),ColdHex - Hot side inlet temperature (°C),ColdHex - Hot side outlet temperature (°C),ColdHex - Cold side outlet temperature (°C),ColdHex - Hot side salinity (wt%),HotHex - Heat transfer rate (W),HotHex - Effectiveness,HotHex - Cold side inlet mass flow rate (kg/h),HotHex - Hot side inlet temperature (°C),HotHex - Hot side outlet temperature (°C),HotHex - Cold side inlet temperature (°C),HotHex - Cold side outlet temperature (°C),HotHex - Cold side salinity (wt%),SolarField - Solar field inlet temperature (°C),SolarField - Solar field outlet temperature (°C),SolarField - Efficiency,SolarField - Heat transfer rate (W),SolarField - Recovered thermal energy (kWh),SolarField - Solar irradiance (W/m²),CircuitToSolar - Mass flow rate (kg/s),CircuitToSolar - Inlet temperature (°C),CircuitToSolar - Heat loss (W),CircuitToSolar - Outlet temperature (°C),CircuitToSolar - Surface temperature (°C),CircuitFromSolar - Mass flow rate (kg/s),CircuitFromSolar - Inlet temperature (°C),CircuitFromSolar - Heat loss (W),CircuitFromSolar - Outlet temperature (°C),CircuitFromSolar - Surface temperature (°C),Reservoir - Temperature (°C),HCPV - Mass flow rate (kg/s),HCPV - Heat transfer rate lost in the backplate (kW),HCPV - Heat transfer rate recovered from the solar cells (kW),HCPV - Inlet temperature (°C),HCPV - Outlet temperature (°C),HCPV - Electrical power (kW),HCPV - Global panel electrical efficiency (%),HCPV - Electrical energy generated (kWh),HCPV - Recovered thermal energy (kWh),HCPV - Lost thermal energy (kWh),ETC - Mass flow rate (kg/s),ETC - ETC inlet temperature (°C),ETC - ETC outlet temperature (°C),ETC - Efficiency,ETC - Heat transfer rate (W),ETC - Recovered thermal energy (kWh),ETC - Solar irradiance (W/m²),PVT - Mass flow rate (kg/s),PVT - PVT inlet temperature (°C),PVT - PVT outlet temperature (°C),PVT - Thermal Efficiency,PVT - Heat transfer rate (W),PVT - Electrical Efficiency,PVT - Electrical power output (W),PVT - Electrical energy generated (kWh),PVT - Recovered thermal energy (kWh),PVT - Solar irradiance (W/m²),Motor - Nominal Mass flow rate (kg/s),Motor - Outlet mass flow rate (kg/s),Motor - Recirculation mass flow rate (kg/s),Motor - Radiator in mass flow rate (kg/s),Motor - Radiator bypass mass flow rate (kg/s),Motor - Outlet temperature motor (°C),Motor - Oulet temperature recirculation (°C),Motor - Entry temperature radiator (°C),Motor - Oulet temperature radiator (°C),Motor - Bypass temperature radiator (°C),Motor - Mixture temperature radiator (°C),Motor - Mixture temperature engine (°C),Motor - Fuel consumption (L/h),Motor - Fuel consumption (g/kWh),Motor - Heat coolant (kW),Motor - Heat exhaust (kW),Motor - Heat rejection (kW),Motor - System efficiency,Motor - Engine efficiency,Motor - Coolant efficiency,Motor - Energy input (kW),Motor - Electrical energy generated/demanded (kWh),Motor - Fuel consumed (L),Mix Valve - Mass flow rate in from reservoir(kg/s),Mix Valve - Temperature in from reservoir(kg/s),Mix Valve - Mass flow rate in from motor(kg/s),Mix Valve - Temperature in from motor(kg/s),Mix Valve - Out Mass flow rate (kg/s),Mix Valve - Out Temperature (°C),Electrolyzer - Cell voltage (V),Electrolyzer - Stack voltage (V),Electrolyzer - Electrical current (A),Electrolyzer - Heat transfer rate generated (W),Electrolyzer - Heat generated (kWh),Electrolyzer - Power demand (W),Electrolyzer - Electricity demand (kWh),Electrolyzer - Hydrogen flow rate (Nm³/h),Electrolyzer - Hydrogen produced (Nm³),Electrolyzer - Water consumption rate (kg/h),Electrolyzer - Water consumed (kg),Electrolyzer - Conversion efficiency (%)
20790.0000000000,600.0000000000,77.4982125375,37.2840428584,30.0558956217,70.2654722005,56.6567918605,55.1765672456,53.5878234717,51.4271112579,50.9458380886,2.2034629993,2.3273319829,2.2034629993,2.4640554969,31.9341592394,2105.5701155230,27288.1886971782,1582.7132128934,20511.9632390984,4.1677166269,75.1679177637,568.0658407606,180.5194499003,568.0658407606,31.9341592394,600.0000000000,2.3273319829,37.2840428584,2.2034629993,36.6299071288,4457.5042364213,99.1569169739,600.0000000000,36.6299071288,30.0558956217,31.9177394266,2.2034629993,4921.6309733119,99.7339409195,600.0000000000,77.5175072353,77.0881000329,70.2654722005,77.4982125375,2.2034629993,73.7085848122,74.8986307236,18.5762057927,1513.2161330742,18.1546859619,678.8326196980,0.3400000000,73.8698067056,204.9738399777,73.7085848122,29.0029644013,0.3400000000,74.8986307236,124.8481662962,74.8004606377,29.0807388946,73.8698067056,0.3400000000,16.3348065505,-9.4610776802,73.8698067056,66.4201582712,2.9454492072,24.1055103006,20.9978421235,-48.9121933131,98.5790714115,0.2266000000,73.8698067056,75.6148081244,48.8505398794,1478.9957622146,11.7521865102,678.8326196980,0.2266000000,73.8698067056,74.7453603547,29.0703948983,741.9958554009,13.9764552064,356.7365311898,2.5518010584,6.9223071475,678.8326196980,4.5277034553,2.5508508883,1.9768525670,0.0280912559,2.5227596324,78.2325040519,78.2325040519,77.0881000329,55.0141915047,77.0881000329,76.8450110244,77.4508080206,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,115.5000000000,34.3618617222,0.5000000000,73.8698067056,2.5508508883,78.2325040519,3.0508508883,77.5175072353,2.1599287875,25.9191454496,63.7016707357,692.5724182576,5.2703285674,1651.0928691800,11.7748215906,0.3196420634,2.1690821197,2.6761336956,18.1601685553,65.3924495102
20916.0000000000,600.0000000000,77.4935039850,37.2838941204,30.0558655742,70.2608302173,56.6543993872,55.1739267383,53.5849179477,51.4246357034,50.9434604030,2.2109133664,2.3351684009,2.2109133664,2.4634402764,31.9261859820,2105.1419390423,27282.6395299887,1582.1981888006,20505.2885268564,4.1667632540,75.1587415298,568.0738140180,181.6370049677,568.0738140180,31.9261859820,600.0000000000,2.3351684009,37.2838941204,2.2109133664,36.6299523898,4457.1421306093,99.1573759368,600.0000000000,36.6299523898,30.0558655742,31.9175836252,2.2109133664,4921.1551694015,99.7341368311,600.0000000000,77.5127842598,77.0836926363,70.2608302173,77.4935039850,2.2109133664,73.6430259502,74.7841616905,18.0020034003,1450.9873342618,18.2065532153,671.6786376477,0.3400000000,73.8040317782,204.6953303817,73.6430259502,28.9981409365,0.3400000000,74.7841616905,124.5590277432,74.6862158705,29.0723615487,73.8040317782,0.3400000000,16.2820518099,-9.4820678177,73.8040317782,66.3376837654,2.9157131657,24.1163043872,21.1004095367,-49.2437005295,99.1498610564,0.2266000000,73.8040317782,75.5225264562,48.6198322335,1456.4978594046,11.8035553718,671.6786376477,0.2266000000,73.8040317782,74.6583883471,28.6681208061,724.0167386938,13.9830506609,353.1435773196,2.5642236069,6.9479605360,671.6786376477,4.5276996738,2.5528024607,1.9748972131,0.0267063460,2.5260961147,78.2391923033,78.2391923033,77.0836926363,55.0093736746,77.0836926363,76.8527603927,77.4574958464,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,116.2000000000,34.5701154296,0.5000000000,73.8040317782,2.5528024607,78.2391923033,3.0528024607,77.5127842598,2.1551210642,25.8614527703,63.1994028335,683.4655568175,5.2944082636,1634.4283714874,11.8323165715,0.3171217850,2.1802252628,2.6550332120,18.2534620985,65.4090036712
21042.0000000000,600.0000000000,77.4887441492,37.2837403897,30.0558355231,70.2561420142,56.6519794372,55.1712591494,53.5819857810,51.4221357899,50.9410588856,2.2183618677,2.3430024371,2.2183618677,2.4628214803,31.9181663847,2104.7114562231,27277.0604726518,1581.6810066662,20498.5858463943,4.1658068148,75.1495413773,568.0818336153,182.7542801572,568.0818336153,31.9181663847,600.0000000000,2.3430024371,37.2837403897,2.2183618677,36.6299944144,4456.7780062570,99.1578345382,600.0000000000,36.6299944144,30.0558355231,31.9174269554,2.2183618677,4920.6760557895,99.7343331880,600.0000000000,77.5080099555,77.0792373219,70.2561420142,77.4887441492,2.2183618677,73.5765895660,74.6681833192,17.4078165603,1387.9577675770,18.2562283357,664.4322502919,0.3400000000,73.7373764364,204.4130967565,73.5765895660,28.9932520615,0.3400000000,74.6681833192,124.2660836328,74.5704647217,29.0638712231,73.7373764364,0.3400000000,16.2286282715,-9.5033131822,73.7373764364,66.2541245019,2.8855645247,24.1272364772,21.2019289140,-49.5759469042,99.7187924870,0.2266000000,73.7373764364,75.4290207313,48.3810747977,1433.7092094122,11.8541316784,664.4322502919,0.2266000000,73.7373764364,74.5702662523,28.2519891787,705.8096312207,13.9897326319,349.5006304621,2.5765195206,6.9729806334,664.4322502919,4.5276958288,2.5547791841,1.9729166447,0.0253042326,2.5294749516,78.2459667900,78.2459667900,77.0792373219,55.0058712634,77.0792373219,76.8606080205,77.4642699003,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,116.9000000000,34.7783691370,0.5000000000,73.7373764364,2.5547791841,78.2459667900,3.0547791841,77.5080099555,2.1502254064,25.8027048770,62.6884888724,674.2574965814,5.3181674319,1617.5325775586,11.8892242170,0.3145581223,2.1912794324,2.6335695039,18.3460107308,65.4259732703
21168.0000000000,600.0000000000,77.4839317805,37.2835815388,30.0558054677,70.2514064694,56.6495313379,55.1685638173,53.5790263226,51.4196109257,50.9386329579,2.2258084922,2.3508340735,2.2258084922,2.4621990222,31.9100993272,2104.2786091429,27271.4507744917,1581.1616127430,20491.8545011493,4.1648472381,75.1403167752,568.0899006728,183.8712738266,568.0899006728,31.9100993272,600.0000000000,2.3508340735,37.2835815388,2.2258084922,36.6300331244,4456.4118120490,99.1582927776,600.0000000000,36.6300331244,30.0558054677,31.9172693950,2.2258084922,4920.1935460415,99.7345299728,600.0000000000,77.5031830739,77.0747327608,70.2514064694,77.4839317805,2.2258084922,73.5092746092,74.5506945360,16.7927347351,1324.1275356228,18.3036832982,657.0934576307,0.3400000000,73.6698396266,204.1271348014,73.5092746092,28.9882976639,0.3400000000,74.5506945360,123.9693315402,74.4532061197,29.0552677347,73.6698396266,0.3400000000,16.1745364897,-9.5248132359,73.6698396266,66.1694798039,2.8550021921,24.1383065155,21.3023857949,-49.9089413606,100.2858423049,0.2266000000,73.6698396266,75.3342898389,48.1339002154,1410.6298031124,11.9039052536,657.0934576307,0.2266000000,73.6698396266,74.4809931703,27.8213725366,687.3746945417,13.9965011624,345.8075513177,2.5886870472,6.9973594629,657.0934576307,4.5276919254,2.5567805374,1.9709113880,0.0238844085,2.5328961289,78.2528257184,78.2528257184,77.0747327608,55.0034497727,77.0747327608,76.8685517718,77.4711283893,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,117.6000000000,34.9866228445,0.5000000000,73.6698396266,2.5567805374,78.2528257184,3.0567805374,77.5031830739,2.1452404448,25.7428853376,62.1688225985,664.9492206863,5.3416025474,1600.4048717270,11.9455364207,0.3119505424,2.2022431007,2.6117381075,18.4378016608,65.4433538817
21294.0000000000,600.0000000000,77.4790657847,37.2834174556,30.0557754073,70.2466226011,56.6470544999,55.1658401627,53.5760390043,51.4170605928,50.9361821134,2.2332532286,2.3586632923,2.2332532286,2.4615728264,31.9019838306,2103.8433472267,27265.8097800581,1580.6399601991,20485.0938841808,4.1638844618,75.1310672576,568.0980161694,184.9879842973,568.0980161694,31.9019838306,600.0000000000,2.3586632923,37.2834174556,2.2332532286,36.6300684401,4456.0434954449,99.1587506547,600.0000000000,36.6300684401,30.0557754073,31.9171109213,2.2332532286,4919.7075643952,99.7347271693,600.0000000000,77.4983025213,77.0701777857,70.2466226011,77.4790657847,2.2332532286,73.4410800479,74.4316942818,16.1557886447,1259.4967389101,18.3488900812,649.6622596641,0.3400000000,73.6014203133,203.8374402961,73.4410800479,28.9832776324,0.3400000000,74.4316942818,123.6687690829,74.3344390075,29.0465508993,73.6014203133,0.3400000000,16.1197770374,-9.5465674462,73.6014203133,66.0837490081,2.8240250624,24.1495144456,21.4017656808,-50.2426928035,100.8509871319,0.2266000000,73.6014203133,75.2383326845,47.8779174256,1387.2596306137,11.9528659209,649.6622596641,0.2266000000,73.6014203133,74.3905682204,27.3756029240,668.7120916791,14.0033562945,342.0641987028,2.6007244298,7.0210890534,649.6622596641,4.5276879682,2.5588060487,1.9688819195,0.0224464178,2.5363596309,78.2597674650,78.2597674650,77.0701777857,55.0018751432,77.0701777857,76.8765897090,77.4780696905,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,118.3000000000,35.1948765519,0.5000000000,73.6014203133,2.5588060487,78.2597674650,3.0588060487,77.4983025213,2.1401647583,25.6819770999,61.6402944525,655.5417542439,5.3647101207,1583.0446305607,12.0012450550,0.3092984953,2.2131147211,2.5895344201,18.5288219388,65.4611408895
21420.0000000000,600.0000000000,77.4741452607,37.2832480473,30.0557453415,70.2417896017,56.6445484377,55.1630877087,53.5730233587,51.4144843649,50.9337059354,2.2406960657,2.3664900764,2.2406960657,2.4609428313,31.8938190935,2103.4056290547,27260.1369525483,1580.1160108117,20478.3035001195,4.1629184351,75.1217924391,568.1061809065,186.1044098591,568.1061809065,31.8938190935,600.0000000000,2.3664900764,37.2832480473,2.2406960657,36.6301002818,4455.6730040062,99.1592081691,600.0000000000,36.6301002818,30.0557453415,31.9169515120,2.2406960657,4919.2180484072,99.7349247631,600.0000000000,77.4933673977,77.0655714302,70.2417896017,77.4741452607,2.2406960657,73.3720048978,74.3111815390,15.4959454775,1194.0654730108,18.3918206666,642.1386563920,0.3400000000,73.5321175090,203.5440092246,73.3720048978,28.9781918584,0.3400000000,74.3111815390,123.3643939881,74.2141623697,29.0377205343,73.5321175090,0.3400000000,16.0643505149,-9.5685752940,73.5321175090,65.9969314877,2.7926320161,24.1608602086,21.5000540342,-50.5772101192,101.4142036098,0.2266000000,73.5321175090,75.1411482191,47.6127097277,1363.5986807471,12.0010035032,642.1386563920,0.2266000000,73.5321175090,74.2989905700,26.9139686096,649.8219865060,14.0102980669,338.2704295090,2.6126299061,7.0441614394,642.1386563920,4.5276839612,2.5608553064,1.9668286548,0.0209898681,2.5398654383,78.2667906128,78.2667906128,77.0655714302,55.0009258606,77.0655714302,76.8847201343,77.4850923872,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,119.0000000000,35.4031302593,0.5000000000,73.5321175090,2.5608553064,78.2667906128,3.0608553064,77.4933673977,2.1349968717,25.6199624600,61.1027914364,646.0361662739,5.3874866986,1565.4512227990,12.0563419698,0.3066014142,2.2238927271,2.5669536948,18.6190584513,65.4793294770
21546.0000000000,600.0000000000,77.4691695271,37.2830732429,30.0557152697,70.2369068607,56.6420127838,55.1603060949,53.5699790330,51.4118819200,50.9312041089,2.2481369918,2.3743144089,2.2481369918,2.4603089903,31.8856045147,2102.9654235732,27254.4318895091,1579.5897361004,20471.4829798611,4.1619491199,75.1124920264,568.1143954853,187.2205487773,568.1143954853,31.8856045147,600.0000000000,2.3743144089,37.2830732429,2.2481369918,36.6301285718,4455.3002867686,99.1596653204,600.0000000000,36.6301285718,30.0557152697,31.9167911449,2.2481369918,4918.7249507332,99.7351227416,600.0000000000,77.4883770225,77.0609129554,70.2369068607,77.4691695271,2.2481369918,73.3020482503,74.1891553580,14.8121036273,1127.8338255942,18.4324470397,634.5226478145,0.3400000000,73.4619303021,203.2468378970,73.3020482503,28.9730402385,0.3400000000,74.1891553580,123.0562041598,74.0923752583,29.0287764599,73.4619303021,0.3400000000,16.0082575589,-9.5908362827,73.4619303021,65.9090266739,2.7608219199,24.1723437421,21.5972362780,-50.9125021760,101.9754684024,0.2266000000,73.4619303021,75.0427354667,47.3378326532,1339.6469404933,12.0483078230,634.5226478145,0.2266000000,73.4619303021,74.2062594623,26.4357104610,630.7045431452,14.0173265137,334.4260986656,2.6244017091,7.0665686612,634.5226478145,4.5276799076,2.5629279648,1.9647519428,0.0195144396,2.5434135252,78.2738939733,78.2738939733,77.0609129554,55.0004052905,77.0609129554,76.8929416155,77.4921952914,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,119.7000000000,35.6113839667,0.5000000000,73.4619303021,2.5629279648,78.2738939733,3.0629279648,77.4883770225,2.1297352523,25.5568230277,60.5561969741,636.4335717546,5.4099288666,1547.6240092956,12.1108189932,0.3038587141,2.2345755323,2.5439910339,18.7084979160,65.4979146149
21672.0000000000,600.0000000000,77.4641381291,37.2828929943,30.0556851912,70.2319739720,56.6394472927,55.1574950807,53.5669057925,51.4092530436,50.9286764240,2.2555759953,2.3821362740,2.2555759953,2.4596712731,31.8773396997,2102.5227104334,27248.6943272173,1579.0611176413,20464.6320846316,4.1609764914,75.1031658210,568.1226603003,188.3363993001,568.1226603003,31.8773396997,600.0000000000,2.3821362740,37.2828929943,2.2555759953,36.6301532367,4454.9252955470,99.1601221082,600.0000000000,36.6301532367,30.0556851912,31.9166297995,2.2555759953,4918.2282396327,99.7353210938,600.0000000000,77.4833309414,77.0562018570,70.2319739720,77.4641381291,2.2555759953,73.2312092983,74.0656148793,14.1030869021,1060.8018735152,18.4707411884,626.8142339315,0.3400000000,73.3908578827,202.9459230556,73.2312092983,28.9678226758,0.3400000000,74.0656148793,122.7441977355,73.9690768159,29.0197185009,73.3908578827,0.3400000000,15.9514988495,-9.6133499454,73.3908578827,65.8200340756,2.7285936268,24.1839649801,21.6932977953,-51.2485778256,102.5347581963,0.2266000000,73.3908578827,74.9430935491,47.0528116268,1315.4043945084,12.0947687025,626.8142339315,0.2266000000,73.3908578827,74.1123742410,25.9400179589,611.3599254380,14.0244416628,330.5310591109,2.6360380665,7.0883027650,626.8142339315,4.5276758099,2.5650237456,1.9626520643,0.0180198872,2.5470038584,78.2810765891,78.2810765891,77.0562018570,55.0001521616,77.0562018570,76.9012529881,77.4993774459,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,120.4000000000,35.8196376741,0.5000000000,73.3908578827,2.5650237456,78.2810765891,3.0650237456,77.4833309414,2.1243783075,25.4925396904,60.0003907634,626.7351338020,5.4320332497,1529.5623429763,12.1646679306,0.3010697912,2.2451615295,2.5206413837,18.7971268765,65.5168910496
21798.0000000000,600.0000000000,77.4590508239,37.2827072744,30.0556551057,70.2269907202,56.6368518327,55.1546545382,53.5638035130,51.4065976217,50.9261227693,2.2630130644,2.3899556565,2.2630130644,2.4590296642,31.8690244479,2102.0774792903,27242.9241316026,1578.5301464060,20457.7506974222,4.1600005372,75.0938137132,568.1309755521,189.4519596650,568.1309755521,31.8690244479,600.0000000000,2.3899556565,37.2827072744,2.2630130644,36.6301742086,4454.5479860462,99.1605785320,600.0000000000,36.6301742086,30.0556551057,31.9164674565,2.2630130644,4917.7278979564,99.7355198104,600.0000000000,77.4782289124,77.0514378503,70.2269907202,77.4590508239,2.2630130644,73.1594873542,73.9405593516,13.3676381566,992.9696810811,18.5066751033,619.0134147431,0.3400000000,73.3188995612,202.6412619541,73.1594873542,28.9625390820,0.3400000000,73.9405593516,122.4283731305,73.8442662924,29.0105464885,73.3188995612,0.3400000000,15.8940751161,-9.6361158504,73.3188995612,65.7299532932,2.6959459759,24.1957238518,21.7882239287,-51.5854459039,103.0920497030,0.2266000000,73.3188995612,74.8422217041,46.7571393956,1290.8710248321,12.1403759632,619.0134147431,0.2266000000,73.3188995612,74.0173343683,25.4260248086,591.7882965480,14.0316435351,326.5851617739,2.6475372008,7.1093558024,619.0134147431,4.5276716696,2.5671424313,1.9605292383,0.0165060360,2.5506363953,78.2883377128,78.2883377128,77.0514378503,55.0000467765,77.0514378503,76.9096533312,77.5066381035,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,121.1000000000,36.0278913815,0.5000000000,73.3188995612,2.5671424313,78.2883377128,3.0671424313,77.4782289124,2.1189243811,25.4270925738,59.4352486204,616.9420659901,5.4537965147,1511.2655688178,12.2178805644,0.2982340226,2.2556490899,2.4968995271,18.8849316966,65.5362532900
21924.0000000000,600.0000000000,77.4539075451,37.2825160740,30.0556250126,70.2219570486,56.6342263669,55.1517844328,53.5606721624,51.4039156244,50.9235431151,2.2704481874,2.3977725418,2.2704481874,2.4583841605,31.8606587195,2101.6297281252,27237.1212765021,1577.9968211840,20450.8388025440,4.1590212552,75.0844356675,568.1393412805,190.5672281057,568.1393412805,31.8606587195,600.0000000000,2.3977725418,37.2825160740,2.2704481874,36.6301914270,4454.1683186556,99.1610345915,600.0000000000,36.6301914270,30.0556250126,31.9163040991,2.2704481874,4917.2239207037,99.7357188835,600.0000000000,77.4730708697,77.0466208326,70.2219570486,77.4539075451,2.2704481874,73.0868818595,73.8139881394,12.6044122744,924.3372992546,18.5402207769,611.1201902493,0.3400000000,73.2460547769,202.3328523965,73.0868818595,28.9571893774,0.3400000000,73.8139881394,122.1087290586,73.7179430538,29.0012602601,73.2460547769,0.3400000000,15.8359871405,-9.6591336047,73.2460547769,65.6387840260,2.6628777921,24.2076202814,21.8819999801,-51.9231152323,103.6473196600,0.2266000000,73.2460547769,74.7401192947,46.4502731928,1266.0468106650,12.1851194257,611.1201902493,0.2266000000,73.2460547769,73.9211394340,24.8928041038,571.9898187577,14.0389321432,322.5882555725,2.6588973295,7.1297198310,611.1201902493,4.5276674880,2.5692838534,1.9583836347,0.0149727691,2.5543110843,78.2956767657,78.2956767657,77.0466208326,55.0000110124,77.0466208326,76.9181419194,77.5139766856,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,121.8000000000,36.2361450889,0.5000000000,73.2460547769,2.5692838534,78.2956767657,3.0692838534,77.4730708697,2.1133717500,25.3604609995,58.8606423156,607.0556348247,5.4752153718,1492.7330238527,12.2704486545,0.2953507647,2.2660365627,2.4727600772,18.9718985545,65.5559955945
22050.0000000000,600.0000000000,77.4487083544,37.2823193965,30.0555949116,70.2168730157,56.6315709274,55.1488847975,53.5575117753,51.4012070821,50.9209374911,2.2778813524,2.4055869157,2.2778813524,2.4577347678,31.8522425910,2101.1794609426,27231.2858138160,1577.4611464192,20443.8964575922,4.1580386505,75.0750317020,568.1477574090,191.6822028565,568.1477574090,31.8522425910,600.0000000000,2.4055869157,37.2823193965,2.2778813524,36.6302048385,4453.7862588526,99.1614902862,600.0000000000,36.6302048385,30.0555949116,31.9161397122,2.2778813524,4916.7163116645,99.7359183060,600.0000000000,77.4678568754,77.0417508331,70.2168730157,77.4487083544,2.2778813524,73.0133923832,73.6859007225,11.8119684161,854.9047654444,18.5713502032,603.1345604500,0.3400000000,73.1723230975,202.0206927321,73.0133923832,28.9517734915,0.3400000000,73.6859007225,121.7852645294,73.5901065807,28.9918596599,73.1723230975,0.3400000000,15.7772357559,-9.6824028529,73.1723230975,65.5465260709,2.6293878870,24.2196541885,21.9746112098,-52.2615946192,104.2005448337,0.2266000000,73.1723230975,74.6367858074,46.1316316111,1240.9317284149,12.2289889103,603.1345604500,0.2266000000,73.1723230975,73.8237891544,24.3393629871,551.9646534827,14.0463074924,318.5401874259,2.6701166645,7.1493869139,603.1345604500,4.5276632658,2.5714478766,1.9562153893,0.0134200114,2.5580278652,78.3030932838,78.3030932838,77.0417508331,55.0000017963,77.0417508331,76.9267181599,77.5213927284,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,122.5000000000,36.4443987963,0.5000000000,73.1723230975,2.5714478766,78.3030932838,3.0714478766,77.4678568754,2.1077186200,25.2926234403,58.2764394005,597.0771623806,5.4962865763,1473.9640372020,12.3223639368,0.2924193530,2.2763222741,2.4482174696,19.0580134370,65.5761119561
22176.0000000000,600.0000000000,77.4434533912,37.2821172533,30.0555648024,70.2117387502,56.6288855880,55.1459557071,53.5543224267,51.3984720626,50.9183059631,2.2853125477,2.4133987646,2.2853125477,2.4570814977,31.8437762105,2100.7266854197,27225.4178430398,1576.9231300029,20436.9237648380,4.1570527332,75.0656018676,568.1562237895,192.7968821560,568.1562237895,31.8437762105,600.0000000000,2.4133987646,37.2821172533,2.2853125477,36.6302143974,4453.4017772188,99.1619456158,600.0000000000,36.6302143974,30.0555648024,31.9159742834,2.2853125477,4916.2050799880,99.7361180711,600.0000000000,77.4625870696,77.0368279611,70.2117387502,77.4434533912,2.2853125477,72.9390186115,73.5562966856,10.9887614502,784.6721047662,18.6000353774,595.0565253453,0.3400000000,73.0977042082,201.7047818108,72.9390186115,28.9462913614,0.3400000000,73.5562966856,121.4579788237,73.4607564591,28.9823445377,73.0977042082,0.3400000000,15.7178218445,-9.7059232747,73.0977042082,65.4531793145,2.5954750580,24.2318254880,22.0660428364,-52.6008928611,104.7517020200,0.2266000000,73.0977042082,74.5322208425,45.8005911456,1215.5257519121,12.2719742360,595.0565253453,0.2266000000,73.0977042082,73.7252833617,23.7646367442,531.7129614822,14.0537695807,314.4408022795,2.6811934123,7.1683491199,595.0565253453,4.5276590035,2.5736343836,1.9540246199,0.0118477134,2.5617866702,78.3105868650,78.3105868650,77.0368279611,55.0000001735,77.0368279611,76.9353815315,77.5288858296,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,123.2000000000,36.6526525037,0.5000000000,73.0977042082,2.5736343836,78.3105868650,3.0736343836,77.4625870696,2.1019631226,25.2235574712,57.6825030249,587.0080291122,5.5170069310,1454.9579301302,12.3736181240,0.2894391007,2.2865045265,2.4232659553,19.1432621326,65.5965960879
